;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;expresso dalva eireli;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;ctrc;numero ct-e;numero do formulario;data emissao;tipo;unidade;cnpj remetente;nome remetente;cnpj destinatario;nome destinatario;cnpj pagador; nome pagador;uf;cidade;vlr frete;vlr juro; vlr desconto;valor liqu;data liquid;unidade liqui;forma liqu;banco ag. conta;fatura;data credito caixa;vendedor;cidade destino;uf destino;login;cod mercadoria
2;spo089204-1;1000305454;0;12/06/2023;fob;;60872306000836;sherwin-williams do brasil industria e comercio ltda.;09103905000161;elisabeth martins vasconcelos;09103905000161;elisabeth martins vasconcel b.;mg;monte alegre de minas;445,02;0;0;445,02;05/07/2023;cor;banco;0136 005831 000077520;44410-3;06/07/2023;;uberlandia;mg;lilia   ;1
2;spo089258-1;1000305511;0;13/06/2023;fob;;38244743000180;fenix industria metalurgica ltda;39317626000161;castelli mat constr ltda;39317626000161;castelli mat constr ltda ..;mg;presidente olegario;159,09;0;0;159,09;05/07/2023;cor;banco;0136 005831 000077520;44432-4;06/07/2023;;presidente olegario;mg;lilia   ;1
2;spo089264-5;1000305501;0;13/06/2023;fob;;10890613000103;new packer industria e comerci;20921574000100;romennigg henrique martins;20921574000100;romennigg henrique martins c.;mg;lagoa formosa;485,91;0;0;485,91;05/07/2023;cor;banco;0136 005831 000077520;44439-1;06/07/2023;;lagoa formosa;mg;lilia   ;21
2;spo089271-8;1000305512;0;13/06/2023;fob;;08822792000272;sq comercio e distribuicao ltda - epp;29027986000175;jacqueline oliveira de jesus silva 0376636360;29027986000175;jacqueline oliveira de jesu c.;mg;unai;280;5,79;0;285,79;05/07/2023;cor;banco;0136 005831 000077520;44336-1;06/07/2023;;unai;mg;lilia   ;1
2;spo089284-0;1000305530;0;13/06/2023;fob;;04852528000220;metalurgica varzea paulista s.a;14071908000109;mrc construcao metalica e civi;14071908000109;mrc construcao metalica e c c.;mg;carmo do paranaiba;159,09;0;0;159,09;05/07/2023;cor;banco;0136 005831 000077520;44424-3;06/07/2023;;carmo do paranaiba;mg;lilia   ;1
2;spo089341-2;1000305578;0;14/06/2023;fob;;61156527000447;rcg industria metalurgica ltda;25834847000283;cooperativa agropecuaria unai;25834847000283;cooperativa agropecuaria un ..;mg;unai;250;0;0;250;05/07/2023;cor;banco;0136 005831 000077520;44325-5;06/07/2023;;unai;mg;lilia   ;1
2;spo089348-0;1000305589;0;14/06/2023;fob;;18483322000102;oneshop distribuidora ltda;04104461000165;neuza borges resende me;04104461000165;neuza borges resende me ..;mg;carmo do paranaiba;250;0;0;250;05/07/2023;cor;banco;0136 005831 000077520;44428-6;06/07/2023;;carmo do paranaiba;mg;lilia   ;1
2;spo089377-3;1000305625;0;14/06/2023;fob;;34647606000216;prado distrib de utilidade domestica;45391959000133;supermercado cariba ltda;45391959000133;supermercado cariba ltda ..;mg;carmo do paranaiba;367,5;0;0;367,5;05/07/2023;cor;banco;0136 005831 000077520;44430-8;06/07/2023;;carmo do paranaiba;mg;lilia   ;1
2;spo089380-3;1000305624;0;14/06/2023;fob;;35100278000115;super mix comercio atacadista de produtos para bazar ltda;18844785000144;jose emidio pereira 57791686600;18844785000144;jose emidio pereira 5779168 ..;mg;uberlandia;150;0;0;150;05/07/2023;cor;banco;0136 005831 000077520;44448-1;06/07/2023;;uberlandia;mg;lilia   ;1
2;spo089382-0;1000305646;0;14/06/2023;fob;;03018810000163;ginastic ind de mov brinq e art recreativos ltda;07972969000173;wanderlan correia guimaraes;07972969000173;wanderlan correia guimaraes b.;mg;paracatu;221,59;0;0;221,59;05/07/2023;cor;banco;0136 005831 000077520;44387-5;06/07/2023;;paracatu;mg;lilia   ;22
2;spo089389-7;1000305637;0;14/06/2023;fob;;01254752000141;universo tintas e vernizes ltd;12250390000137;galpao da construcao ltda;12250390000137;galpao da construcao ltda c.;mg;lagoa formosa;600;0;0;600;05/07/2023;cor;banco;0136 005831 000077520;44436-7;06/07/2023;;lagoa formosa;mg;lilia   ;21
2;spo089395-1;1000305650;0;14/06/2023;fob;;58809203000103;brazilian color industria de t;18809924000107;solucoes comercio de tintas lt;18809924000107;solucoes comercio de tintas b.;mg;patos de minas;540,61;0;0;540,61;05/07/2023;cor;banco;0136 005831 000077520;44440-5;06/07/2023;;patos de minas;mg;lilia   ;1
2;spo089434-6;1000305686;0;15/06/2023;fob;;07003293000100;m j lopes com. prod alim. ltda;41684948000190;borges e  simeao coromandel ltda;41684948000190;borges e  simeao coromandel c.;mg;coromandel;230;0;0;230;05/07/2023;cor;banco;0136 005831 000077520;44421-9;06/07/2023;;coromandel;mg;lilia   ;1
2;spo089444-3;1000305693;0;15/06/2023;cif;;57460644000503;dgi importacao e exportacao ltda;22111215000112;engeon movimentacao de cargas ltda;57460644000503;dgi importacao e exportacao a.;mg;belo horizonte;605,97;0;0;605,97;05/07/2023;cor;banco;0136 005831 000077520;44408-1;06/07/2023;wanderle;uberlandia;mg;lilia   ;1
2;spo089450-8;1000305710;0;15/06/2023;fob;;05861238000125;gala - ibb ind. bras. de brinq. e embal. ltda;31045680000193;alexania vargas me;31045680000193;alexania vargas me b.;mg;coromandel;400;0;0;400;05/07/2023;cor;banco;0136 005831 000077520;44417-1;06/07/2023;;coromandel;mg;lilia   ;1
2;spo089466-4;1000305708;0;15/06/2023;fob;;60160546000131;digicrom   analitica ltda.;37552537000174;bonata industria e comercio de;37552537000174;bonata industria e comercio c.;mg;coromandel;350;0;0;350;05/07/2023;cor;banco;0136 005831 000077520;44406-5;06/07/2023;;coromandel;mg;lilia   ;1
2;spo089543-1;1000305781;0;16/06/2023;fob;;09562226000150;roberlo do brasil ind. com. distr. de produtos quimicos ltda;07134020000102;macoco mat constr ltda;07134020000102;macoco mat constr ltda c.;mg;carmo do paranaiba;159,09;0;0;159,09;05/07/2023;cor;banco;0136 005831 000077520;44426-0;06/07/2023;;carmo do paranaiba;mg;lilia   ;1
2;spo089592-0;1000305840;0;16/06/2023;fob;;72770878000117;brasilux tintas tecnicas ltda;03193241000192;dirceu jose vieira;03193241000192;dirceu jose vieira b.;mg;patos de minas;620,91;0;0;620,91;05/07/2023;cor;banco;0136 005831 000077520;44437-5;06/07/2023;;patos de minas;mg;lilia   ;21
2;spo089597-1;1000305825;0;16/06/2023;fob;;72770878000117;brasilux tintas tecnicas ltda;22091755000181;raimundo joao da silva;22091755000181;raimundo joao da silva ..;mg;sao gotardo;326,38;0;0;326,38;05/07/2023;cor;banco;0136 005831 000077520;44429-4;06/07/2023;;sao gotardo;mg;lilia   ;1
2;spo089598-9;1000305848;0;16/06/2023;fob;;72770878000117;brasilux tintas tecnicas ltda;14662789000150;agriterra paracatu ltda - epp;14662789000150;agriterra paracatu ltda - e b.;mg;paracatu;311,19;0;0;311,19;05/07/2023;cor;banco;0136 005831 000077520;44485-5;06/07/2023;;paracatu;mg;lilia   ;1
2;spo089602-1;1000305856;0;16/06/2023;fob;;61142865000691;renner sayerlack s-a divisao;07134020000102;macoco mat constr ltda;07134020000102;macoco mat constr ltda c.;mg;carmo do paranaiba;163,94;0;0;163,94;05/07/2023;cor;banco;0136 005831 000077520;44426-0;06/07/2023;;carmo do paranaiba;mg;lilia   ;21
2;spo089621-7;1000305883;0;16/06/2023;fob;;67920686000452;distribuidora sao marcus de plasticos e aluminio ltda.;23162308000210;mitra dioc.de paracatu paroq.catedral de sto antonio;23162308000210;mitra dioc.de paracatu paro ..;mg;paracatu;150;0;0;150;05/07/2023;cor;banco;0136 005831 000077520;44498-7;06/07/2023;;paracatu;mg;lilia   ;1
2;spo089636-5;1000305885;0;16/06/2023;fob;;75483040000211;metalbo industria de fixadores metalicos ltda;10717950000195;agropecas paracatu ltda;10717950000195;agropecas paracatu ltda a.;mg;paracatu;1.460,45;0;0;1.460,45;05/07/2023;cor;banco;0136 005831 000077520;44488-0;06/07/2023;;paracatu;mg;lilia   ;21
2;spo089644-6;1000305886;0;16/06/2023;fob;;47134556000134;radial industria metalurgica ltda;05995799000117;comercial fonseca eamp freitas;05995799000117;comercial fonseca eamp frei c.;mg;patos de minas;551,14;0;0;551,14;05/07/2023;cor;banco;0136 005831 000077520;44435-9;06/07/2023;;patos de minas;mg;lilia   ;22
2;spo089702-7;1000305942;0;19/06/2023;fob;;48138812000124;ind de telas metalicas mm ltda;11626920000136;eli salvador martins;11626920000136;eli salvador martins c.;mg;coromandel;300;0;0;300;05/07/2023;cor;banco;0136 005831 000077520;44507-0;06/07/2023;;coromandel;mg;lilia   ;1
2;spo089707-8;1000305937;0;19/06/2023;fob;;33746830000111;le regard fabricacao em moldur;25242447000106;jose lucio trajano;25242447000106;jose lucio trajano b.;mg;joao pinheiro;250;0;0;250;05/07/2023;cor;banco;0136 005831 000077520;44667-0;06/07/2023;;joao pinheiro;mg;lilia   ;1
2;spo089791-4;1000306025;0;20/06/2023;fob;;05426493000140;polico coml de alim ltda;49110030000140;sabor soberano prod alim ltda;49110030000140;sabor soberano prod alim lt c.;mg;uberlandia;203,28;0;0;203,28;05/07/2023;cor;banco;0136 005831 000077520;44520-7;06/07/2023;;uberlandia;mg;lilia   ;21
2;spo089806-6;1000306050;0;20/06/2023;fob;;05587642000152;arte em botoes comercio de botoes ltda.;25242447000106;jose lucio trajano;25242447000106;jose lucio trajano b.;mg;joao pinheiro;250;0;0;250;05/07/2023;cor;banco;0136 005831 000077520;44667-0;06/07/2023;;joao pinheiro;mg;lilia   ;1
2;spo089875-9;1000306141;0;21/06/2023;cif;;74278219000193;reciclavel ind. e com. de emb. eireli;20475473000152;tres rios comercio atacadista e distribuidora ltda;74278219000193;reciclavel ind. e com. de e a.;sp;jau;627,82;0;0;627,82;05/07/2023;cor;banco;0136 005831 000077520;45035-9;06/07/2023;;catalao;go;lilia   ;21
2;spo089896-1;1000306117;0;21/06/2023;cif;;74278219000193;reciclavel ind. e com. de emb. eireli;09556147000137;glauber e urzedo atac de mercadorias;74278219000193;reciclavel ind. e com. de e a.;sp;jau;219,55;0;0;219,55;05/07/2023;cor;banco;0136 005831 000077520;45035-9;06/07/2023;;iturama;mg;lilia   ;21
2;spo090377-9;1000306632;0;26/06/2023;fob;;55916712000147;disfer distribuidora de ferragens ltda;01168124000143;costa e pinheiro materiais para construcao ltda;01168124000143;costa e pinheiro materiais  a.;mg;buritis;250;0;0;250;05/07/2023;cor;prazo;0104 001697 000000959;;05/07/2023;;buritis;mg;lilia   ;1
2;spo090601-8;1000306822;0;28/06/2023;cif;;74278219000193;reciclavel ind. e com. de emb. eireli;35070479000117;brunna cristina de paula 75055007168;74278219000193;reciclavel ind. e com. de e a.;sp;jau;308,33;0;0;308,33;05/07/2023;cor;banco;0136 005831 000077520;45035-9;06/07/2023;;goiania;go;lilia   ;21
2;spo090621-2;1000306834;0;28/06/2023;cif;;74278219000193;reciclavel ind. e com. de emb. eireli;05420036000148;irmaos paiva supermercado ltda;74278219000193;reciclavel ind. e com. de e a.;sp;jau;561,15;0;0;561,15;05/07/2023;cor;banco;0136 005831 000077520;45035-9;06/07/2023;;uberaba;mg;lilia   ;21
2;spo090627-1;1000306829;0;28/06/2023;cif;;74278219000193;reciclavel ind. e com. de emb. eireli;19940907000169;mercantil adriana ltda;74278219000193;reciclavel ind. e com. de e a.;sp;jau;1.388,40;0;0;1.388,40;05/07/2023;cor;banco;0136 005831 000077520;45035-9;06/07/2023;;patos de minas;mg;lilia   ;21
2;spo090707-3;1000306899;0;28/06/2023;cif;;74278219000193;reciclavel ind. e com. de emb. eireli;15152699000182;panificadora dlm ltda me;74278219000193;reciclavel ind. e com. de e a.;sp;jau;483;0;0;483;05/07/2023;cor;banco;0136 005831 000077520;45035-9;06/07/2023;;patos de minas;mg;lilia   ;21
2;spo090722-7;1000306948;0;28/06/2023;fob;;01760325000135;cartint ind e com de tintas lt;01168124000143;costa e pinheiro materiais para construcao ltda;01168124000143;costa e pinheiro materiais  a.;mg;buritis;1.735,43;0;99,27;1.636,16;05/07/2023;cor;prazo;0104 001697 000000959;;05/07/2023;;buritis;mg;lilia   ;21
2;spo090891-6;1000307154;0;30/06/2023;fob;;38946392000159;lv artigos ceramicos ltda;41991227000123;lara vitoria alves vinhal 0766;41991227000123;lara vitoria alves vinhal 0 c.;mg;carmo do paranaiba;147,73;0;0;147,73;05/07/2023;cor;banco;0136 005831 000077520;45060-0;06/07/2023;;carmo do paranaiba;mg;lilia   ;22
2;spo091036-8;1000307323;0;03/07/2023;fob;;10288839000120;vipackpel embalagem ltda;31749126000197;giga pizza ltda;31749126000197;giga pizza ltda b.;mg;unai;1.680,00;0;0;1.680,00;05/07/2023;cor;vista;0104 001697 000000959;;05/07/2023;;unai;mg;lilia   ;22
2;spo091058-9;1000307296;0;03/07/2023;fob;;35719014000144;skina comercial textil ltda;20851806000109;lidia dos reis 04683038633;20851806000109;lidia dos reis 04683038633 ..;mg;coromandel;150;0;0;150;05/07/2023;cor;prazo;0104 001697 000000959;;05/07/2023;;coromandel;mg;lilia   ;1
2;sps001427-3;0;0;03/07/2023;fob;;00034778245806;cosme ambrosio de oliveira;30467598000194;diana luiza de castro silva;30467598000194;diana luiza de castro silva ..;mg;coromandel;200;0;0;200;05/07/2023;cor;prazo;0104 001697 000000959;;05/07/2023;;coromandel;mg;lilia   ;1
2;udi008659-2;1000008594;0;18/05/2023;cif;;02094413000108;tec limp comercial ltda;13654252000186;clinica de olhos p. n. almeida e cia ltd;02094413000108;tec limp comercial ltda c.;mg;uberlandia;80;0;0;80;05/07/2023;cor;banco;0136 005831 000077520;43628-3;06/07/2023;;iturama;mg;lilia   ;1
2;udi008697-5;1000008632;0;22/05/2023;cif;;02094413000108;tec limp comercial ltda;04945735000149;toninho vitor empreendimentos;02094413000108;tec limp comercial ltda c.;mg;uberlandia;80;0;0;80;05/07/2023;cor;banco;0136 005831 000077520;43628-3;06/07/2023;;brasilandia de minas;mg;lilia   ;1
2;udi008706-8;1000008641;0;23/05/2023;cif;;02094413000108;tec limp comercial ltda;38236307000169;paracatu plaza;02094413000108;tec limp comercial ltda c.;mg;uberlandia;80;0;0;80;05/07/2023;cor;banco;0136 005831 000077520;43628-3;06/07/2023;;paracatu;mg;lilia   ;1
2;udi008737-8;1000008672;0;26/05/2023;cif;;02094413000108;tec limp comercial ltda;13132264000140;licia hotel ltda;02094413000108;tec limp comercial ltda c.;mg;uberlandia;158,54;0;0;158,54;05/07/2023;cor;banco;0136 005831 000077520;43628-3;06/07/2023;;joao pinheiro;mg;lilia   ;1
2;udi008747-5;1000008682;0;29/05/2023;fob;;49110030000140;sabor soberano prod alim ltda;05426493000140;polico coml de alim ltda;05426493000140;polico coml de alim ltda ..;sp;carapicuiba;160;0;0;160;05/07/2023;cor;banco;0136 005831 000077520;44414-6;06/07/2023;;carapicuiba;sp;lilia   ;1
2;udi008748-3;1000008684;0;29/05/2023;cif;;02094413000108;tec limp comercial ltda;03504832000214;agroreservas do brasil ltda;02094413000108;tec limp comercial ltda c.;mg;uberlandia;80;0;0;80;05/07/2023;cor;banco;0136 005831 000077520;43628-3;06/07/2023;;unai;mg;lilia   ;1
2;udi008907-9;1000008842;0;19/06/2023;fob;;66294976000122;jd com de derivados de borracha ltda;37552537000174;bonata industria e comercio de;37552537000174;bonata industria e comercio c.;mg;coromandel;39,7;0;0;39,7;05/07/2023;cor;banco;0136 005831 000077520;44406-5;06/07/2023;;coromandel;mg;lilia   ;1
2;udi008911-7;1000008850;0;19/06/2023;fob;;67041111000621;escandinavia veiculos ltda;08091562000108;rodocunha transportes ltda (c. (c.);08091562000108;rodocunha transportes ltda  c.;mg;coromandel;39,7;0;0;39,7;05/07/2023;cor;banco;0136 005831 000077520;44416-2;06/07/2023;;coromandel;mg;lilia   ;1
2;udi008923-1;1000008857;0;19/06/2023;fob;;21770011000120;eletromac ltda;00043147089649;elisio alves cardoso;00043147089649;elisio alves cardoso b.;mg;coromandel;60;0;0;60;05/07/2023;cor;banco;0136 005831 000077520;44409-0;06/07/2023;;coromandel;mg;lilia   ;1
2;udi008952-4;1000008885;0;21/06/2023;fob;;30387251000131;s f comercio de aluminio eireli;03985059000174;jasson ponciano de almeida me;03985059000174;jasson ponciano de almeida  c.;mg;paracatu;150;0;0;150;05/07/2023;cor;banco;0136 005831 000077520;44585-1;06/07/2023;;paracatu;mg;lilia   ;1
2;gyn002082-6;1000002041;0;03/04/2023;fob;;10209063002150;rech agricola s/a;10209063002745;rech agricola s/a;10209063002745;rech agricola s/a a1;mg;uberlandia;90,91;1,94;0;92,85;06/07/2023;mtz;banco;0136 005831 000077520;41736-0;07/07/2023;max     ;uberlandia;mg;lilia   ;300
2;gyn002106-7;1000002064;0;06/04/2023;fob;;10209063002150;rech agricola s/a;10209063002745;rech agricola s/a;10209063002745;rech agricola s/a a1;mg;uberlandia;553,92;11,81;0;565,73;06/07/2023;mtz;banco;0136 005831 000077520;41736-0;07/07/2023;max     ;uberlandia;mg;lilia   ;300
2;gyn002140-7;1000002099;0;12/04/2023;fob;;10209063002150;rech agricola s/a;10209063002745;rech agricola s/a;10209063002745;rech agricola s/a a1;mg;uberlandia;629,38;13,43;0;642,81;06/07/2023;mtz;banco;0136 005831 000077520;41736-0;07/07/2023;max     ;uberlandia;mg;lilia   ;300
2;gyn002163-6;1000002126;0;14/04/2023;fob;;10209063002150;rech agricola s/a;10209063002745;rech agricola s/a;10209063002745;rech agricola s/a a1;mg;uberlandia;336,08;7,17;0;343,25;06/07/2023;mtz;banco;0136 005831 000077520;41736-0;07/07/2023;max     ;uberlandia;mg;lilia   ;300
2;gyn002412-1;1000002367;0;30/05/2023;fob;;28810269000152;4e equipamentos para caminhoes;13156067000161;fabricio goncalves martins me;13156067000161;fabricio goncalves martins  ..;mg;iturama;250;0;0;250;06/07/2023;mtz;banco;0136 005831 000077520;44445-6;07/07/2023;;iturama;mg;lilia   ;1
2;gyn002571-2;1000002526;0;23/06/2023;fob;;97529779000179;marbrilho ind e com eireli;48965284000187;montes claros comercio de tintas ltda;48965284000187;montes claros comercio de t ..;go;pires do rio;180;0;0;180;06/07/2023;mtz;vista;0104 001697 000000959;;06/07/2023;;pires do rio;go;lilia   ;1
2;gys000658-1;0;0;04/07/2023;fob;;06314327001005;jc dist log imp e exp prod ind;00059286652615;ceni sebastiao vieira;00059286652615;ceni sebastiao vieira b.;mg;patos de minas;334,48;0;17,48;317;06/07/2023;mtz;prazo;0104 001697 000000959;;06/07/2023;;patos de minas;mg;lilia   ;1
2;spo087502-3;1000303756;0;23/05/2023;cif;;07704914000182;orbi quimica ltda;22258013000106;auto mecanica pisquila ltda;11389565000390;rodo danny transportes e lo c.;sp;jardinopolis;92;0;0;92;06/07/2023;mtz;banco;0136 005831 000077520;44454-5;07/07/2023;;campina verde;mg;lilia   ;1
2;spo087871-5;1000304156;0;26/05/2023;cif;;61142865000691;renner sayerlack s-a divisao;12459751000150;uberdecor moveis e decoracoes eireli-38186;61142865000691;renner sayerlack s-a divisa a.;sp;cajamar;142,91;0;0;142,91;06/07/2023;mtz;banco;0136 005831 000077520;44450-2;07/07/2023;;uberaba;mg;lilia   ;21
2;spo087997-5;1000304248;0;29/05/2023;cif;;07704914000182;orbi quimica ltda;21669759000131;santana fer/as. e maquinas ltda epp;11389565000390;rodo danny transportes e lo c.;sp;jardinopolis;92;0;0;92;06/07/2023;mtz;banco;0136 005831 000077520;44454-5;07/07/2023;;uberaba;mg;lilia   ;1
2;spo088109-1;1000304351;0;30/05/2023;cif;;07704914000182;orbi quimica ltda;35099251000150;montana equip de protecao ind e coletivo ltda;11389565000390;rodo danny transportes e lo c.;sp;jardinopolis;92;0;0;92;06/07/2023;mtz;banco;0136 005831 000077520;44454-5;07/07/2023;;uberaba;mg;lilia   ;1
2;spo088161-9;1000304418;0;30/05/2023;cif;;61142865000691;renner sayerlack s-a divisao;22397806001250;luidar tintas ltda epp-30710;61142865000691;renner sayerlack s-a divisa a.;sp;cajamar;404,32;0;0;404,32;06/07/2023;mtz;banco;0136 005831 000077520;44450-2;07/07/2023;;uberaba;mg;lilia   ;21
2;spo088162-7;1000304417;0;30/05/2023;cif;;61142865000691;renner sayerlack s-a divisao;00376786000146;premax materiais construcao lt;61142865000691;renner sayerlack s-a divisa a.;sp;cajamar;334,25;0;0;334,25;06/07/2023;mtz;banco;0136 005831 000077520;44450-2;07/07/2023;;uberaba;mg;lilia   ;21
2;spo088310-7;1000304561;0;31/05/2023;cif;;61142865000691;renner sayerlack s-a divisao;18580456000133;13471 - zandonaide materiais para construc ltda;61142865000691;renner sayerlack s-a divisa a.;sp;cajamar;441,14;0;0;441,14;06/07/2023;mtz;banco;0136 005831 000077520;44450-2;07/07/2023;;sacramento;mg;lilia   ;21
2;spo088421-9;1000304728;0;01/06/2023;fob;;44871539000191;munhoz comercio de papeis ltda;14416803000136;grafica araujo me;14416803000136;grafica araujo me ..;mg;iturama;1.193,18;0;0;1.193,18;06/07/2023;mtz;banco;0136 005831 000077520;44444-8;07/07/2023;;iturama;mg;lilia   ;1
2;spo088507-0;1000304769;0;02/06/2023;fob;;60869468000300;sultan ind e com de artefatos;03382683000187;gilda maria soares;03382683000187;gilda maria soares ..;mg;unai;730,77;0;0;730,77;06/07/2023;mtz;banco;0104 001697 000000959;43976-2;06/07/2023;;unai;mg;lilia   ;22
2;spo088509-6;1000304771;0;02/06/2023;cif;;07704914000182;orbi quimica ltda;19842115000151;geraldo gabriel branco polydoro;11389565000390;rodo danny transportes e lo c.;sp;jardinopolis;92;0;0;92;06/07/2023;mtz;banco;0136 005831 000077520;44454-5;07/07/2023;;uberaba;mg;lilia   ;21
2;spo088510-0;1000304772;0;02/06/2023;cif;;07704914000182;orbi quimica ltda;08191757000111;eletrominas dist de auto pecas ltda;11389565000390;rodo danny transportes e lo c.;sp;jardinopolis;92;0;0;92;06/07/2023;mtz;banco;0136 005831 000077520;44454-5;07/07/2023;;uberaba;mg;lilia   ;21
